"date","year","month","day","5722002"
2014-08-01,"2014","08","01",40.743
2014-09-01,"2014","09","01",47.765
2014-10-01,"2014","10","01",81.458
2014-11-01,"2014","11","01",88.796
2014-12-01,"2014","12","01",103.307
2015-01-01,"2015","01","01",115.093
2015-02-01,"2015","02","01",86.817
2015-03-01,"2015","03","01",84.164
2015-04-01,"2015","04","01",61.682
2015-05-01,"2015","05","01",42.441
2015-06-01,"2015","06","01",32.757
2015-07-01,"2015","07","01",28.404
2015-08-01,"2015","08","01",36.813
2015-09-01,"2015","09","01",50.999
2015-10-01,"2015","10","01",64.35
2015-11-01,"2015","11","01",79.433
2015-12-01,"2015","12","01",103.869
2016-01-01,"2016","01","01",106.539
2016-02-01,"2016","02","01",98.198
2016-03-01,"2016","03","01",82.676
2016-04-01,"2016","04","01",43.233
2016-05-01,"2016","05","01",30.886
2016-06-01,"2016","06","01",23.54
2016-07-01,"2016","07","01",25.181
2016-08-01,"2016","08","01",43.767
2016-09-01,"2016","09","01",67.573
2016-10-01,"2016","10","01",73.914
2016-11-01,"2016","11","01",92.787
2016-12-01,"2016","12","01",99.977
2017-01-01,"2017","01","01",120.539
2017-02-01,"2017","02","01",85.365
2017-03-01,"2017","03","01",78.015
2017-04-01,"2017","04","01",49.92
2017-05-01,"2017","05","01",30.35
2017-06-01,"2017","06","01",22.766
2017-07-01,"2017","07","01",28.666
2017-08-01,"2017","08","01",36.063
2017-09-01,"2017","09","01",57.359
2017-10-01,"2017","10","01",73.663
2017-11-01,"2017","11","01",88.502
2017-12-01,"2017","12","01",110.204
2018-01-01,"2018","01","01",105.28
2018-02-01,"2018","02","01",87.555
2018-03-01,"2018","03","01",81.131
2018-04-01,"2018","04","01",58.464
2018-05-01,"2018","05","01",37.905
2018-06-01,"2018","06","01",24.54
2018-07-01,"2018","07","01",26.354
2018-08-01,"2018","08","01",42.671
2018-09-01,"2018","09","01",59.063
2018-10-01,"2018","10","01",73.606
2018-11-01,"2018","11","01",91.579
2018-12-01,"2018","12","01",104.696
2019-01-01,"2019","01","01",113.892
2019-02-01,"2019","02","01",91.623
2019-03-01,"2019","03","01",79.714
2019-04-01,"2019","04","01",57.42
2019-05-01,"2019","05","01",38.531
2019-06-01,"2019","06","01",23.52
2019-07-01,"2019","07","01",29.351
2019-08-01,"2019","08","01",45.124
2019-09-01,"2019","09","01",58.116
2019-10-01,"2019","10","01",75.861
2019-11-01,"2019","11","01",107.416
2019-12-01,"2019","12","01",120.197
2020-01-01,"2020","01","01",114.82
2020-02-01,"2020","02","01",97.026
2020-03-01,"2020","03","01",85.35
2020-04-01,"2020","04","01",58.753
